gene,geneID,GBM64_poor,GBM76_poor,GBM80_poor,GBM85_poor,GBM108_poor,GBM115_poor,GBM12_good,GBM39_good,GBM59_good
SPSB4,92369,2504.80619368337,1748.11500259692,7132.67602832335,6387.95000941388,1536.1110120558,3003.13581418653,5500.53476297011,377.324787116744,8.17448914943772
PXYLP1,92370,12307.7995855634,1852.94024084788,5214.06746885963,3125.16282990417,3028.24938063672,5342.19996975,2995.98092497197,5512.59342210236,2248.66572352449
ZBTB38,253461,5280.27964282663,8933.78231485893,7560.17043920238,1356.48554487447,4028.87131215398,5155.76853566431,3461.54342842085,16035.086275729,10844.8222715874
RASA2,5922,1276.21879110701,858.128175877972,1131.83693093104,1003.56765826223,932.220041667451,1180.73241587603,935.435770818585,1133.19153808287,1010.23061738468
LINC02618,646730,7.56053786200835,2.05539682845023,4.54781288169178,5.45046929130877,1.95433970999466,3.61301228848235,8.62152784164595,1.21717673263466,0.68120742911981
RNF7,9616,6396.97108504527,2923.80198847045,6380.01299640336,3387.4666645484,3296.97109076099,7433.41148232358,5220.33510811662,12468.7584491094,12408.8745288465
GRK7,131890,12.8529143654142,7.19388889957581,1.70542983063442,6.13177795272237,15.6347176799573,10.839036865447,4.31076392082297,17.0404742568852,8.17448914943772
ATP1B3,483,12948.1771424755,5252.56659510457,11456.5091255918,11036.5190062388,8062.62847358296,12031.3309206462,15010.0799723056,34399.8488177207,25492.8256199506
TFDP2,7029,3947.35681775456,9076.63239443622,7080.37618018389,19239.4752896585,7666.87468230904,4656.45023739605,7427.44623557798,4759.16102460151,3540.23500913565
GK5,256356,4943.83570796726,1601.15412936273,4017.42420436448,4526.61474643193,2694.05729022763,2589.08460592645,1392.37674642582,2041.20538062832,2031.36055363527
XRN1,54464,6311.53700720457,4030.6331805909,6712.00333676686,5106.4084172949,4645.4654906573,5078.45007269079,3336.53127471698,6134.57073247867,5873.370453871
ATR,545,5792.8841098708,4785.99151504636,4953.70518138277,4540.24091966021,4125.61112779872,5182.50482659908,3280.49134374628,5978.77211070143,5279.35757567853
PLS1,5357,495.215229961547,301.115635367959,484.910548510386,1998.27830392608,218.886047519402,1140.26667824503,1155.28473078056,2102.06421726005,99.4562846514922
TRPC1,7220,2196.33624891343,1619.65270081878,2145.99920354831,2435.67846455361,1154.03759875184,2409.87919641773,301.753474457608,3604.06030533122,4083.15733014414
PCOLCE2,26577,424.146174058669,819.075636137417,246.718848831779,363.137516533447,292.173786644201,1221.19815350703,81.9045144956365,1150.23201233975,38.8288234598292
PAQR9,344838,148.186542095364,271.312381355431,608.269972926276,200.986055117011,153.415667234581,1153.99612494126,112.079861941397,131.455087124543,2.04362228735943
LOC100289361,100289361,190.52555412261,30.8309524267535,67.0802400049538,173.052399999053,82.0822678197756,135.849262046936,56.0399309706986,38.949655444309,125.342166958045
U2SURP,23350,16770.0290317207,17036.1566126097,21040.456297147,19003.061184148,20070.0916517901,24705.0554261846,16242.958453661,24661.2177799108,15628.2608388667
CHST2,9435,3528.5030201993,6782.80953388576,9328.70117357027,998.798497632332,11045.9280408898,22685.381556923,952.678826501877,1200.13625837777,6113.83667635029
SLC9A9,285195,613.159620608877,698.834921673079,793.024871245005,414.91697480088,305.854164614164,437.174486906364,237.092015645264,290.905239099683,2465.97089341371
DIPK2A,205428,1603.59008053197,3439.70659241146,786.203151922467,1331.27712440217,3324.33184670091,908.311289324462,5159.9844132251,2567.02572912649,6993.27546734397
PLOD2,5352,7473.59167659526,11005.6223179368,19726.1383743381,4320.85953068503,2421.42690068338,17380.0343125155,11328.6875839228,18480.394331592,25101.1313482068
PLSCR4,57088,239.669050225665,2074.92309832051,26.1499240697278,966.776990545893,581.41606372341,1032.59891204825,482.805559132173,2728.9102345669,1038.84132940771
PLSCR1,5359,2421.64027720127,4053.24254570386,1495.09348485617,1235.21260314285,804.210790662801,1953.19444315356,1961.39758397445,9327.22530217937,5385.62593462122
ZIC4,84107,957.164093330257,1283.59531936717,1116.48806245533,1789.1165448721,2959.84749078691,1862.8691359415,280.199654853493,870.28136383378,1644.43473389522
ZIC1,7545,5941.82670575236,6039.783580401,4154.99554403566,5222.23088973522,14053.6568545716,5658.69984622105,5720.38372293209,3258.38211326298,3338.59761011619
LOC440982,440982,9.82869922061086,38.0248413263293,22.7390644084589,24.5271118108895,22.4749066649386,11.5616393231435,8.62152784164595,9.73741386107725,32.6979565977509
LINC02032,100507461,0,34.941746083653896,16.4858216961327,4.08785196848158,1.95433970999466,7.22602457696469,8.62152784164595,4.86870693053863,63.3522909081423
AGTR1,185,2.26816135860251,163.404047861793,312.093659006099,113.778546456071,70.3562295598076,248.575245447585,1517.38890012969,12.1717673263466,11.5805262950368
GYG1,2992,3327.39271306988,2535.33198789336,6647.76547981296,3172.85443620312,1835.12498768498,5285.11437559198,8203.38374132612,7994.41677994442,5752.11553148768
HLTF,6596,16103.1895922916,8798.12612418122,22042.1120843396,11121.6825889155,7583.81524463426,19285.5369934611,7724.88894611477,6656.73955077894,10052.578031521
HPS3,84343,3010.60617665173,3439.70659241146,7041.1512940793,3845.30608501834,2037.39914766943,5316.90888373062,4159.88718359417,3775.68222463271,4215.31157139338
CP,1356,8.31659164820919,138.739285920391,50.5944183088211,58.5925448815693,4.88584927498664,8.67122949235763,17.2430556832919,55.9901297011942,2.04362228735943
TM4SF18,116441,0,0,3.41085966126884,1.36261732282719,5.86301912998397,26.0136884770729,12.9322917624689,9036.32006307969,13.6241485823962
TM4SF1,4071,20964.615437563,2717.23460721121,20571.4630937226,3523.04708816971,1287.90986888648,10383.7973170983,12949.5348181522,61950.6441609061,10282.8261425635
WWTR1,25937,1655.75779177983,17085.4861364925,7839.86093142642,3650.45180785405,21392.2024656015,31522.0870120931,18725.958472055,41312.1954823529,27041.8913137691
COMMD2,51122,10202.1897909941,4529.06691149008,11011.9604164064,7012.02874326873,6003.73158910359,8928.47596729758,7574.01220888596,5954.42857604874,5750.75311662943
RNF13,11342,7054.73787903999,6709.84294647578,12567.312421945,10351.8038015182,5628.49836478461,13413.6694222196,4737.52954898445,12496.75351396,3435.3290650512
PFN2,5217,63868.3996431018,17383.5186766178,97643.8164763634,149851.114843275,34820.4706129748,16788.2228996621,10966.5834145736,68825.2583468267,62569.5835720837
LOC646903,646903,1039.57395602615,232.259841614876,1188.11611534198,7142.15869759873,847.206264282684,224.006761885905,81.9045144956365,361.501489592493,213.2179253145
TMEM183B,653659,514.872628402769,686.502540702377,1310.33858653745,903.415285034429,907.790795292518,439.342294279453,1293.22917624689,3434.872739495,674.395354828612
TSC22D2,9819,2457.93085893892,3118.036988759,2988.48153988171,3995.87529919074,3000.88862469679,2834.76944154325,2008.81598710351,2182.39788161394,1616.50522930131
SERP1,27230,11883.6534115047,6592.68532725412,18244.1198515168,12986.4243952046,9580.17325839381,15650.1240287901,7461.93234694457,12715.8453258343,16098.9751723885
EIF2A,83939,14137.4497481694,6156.94119962267,7184.97587646281,12374.6092172551,5853.247431434,10569.5061487263,12328.7848135537,14959.1020440799,8470.81438110484
SELENOT,51714,26520.8547123529,10760.002396937,17097.5025287203,16602.8107699879,7954.16261967825,15804.7609547372,10384.6302852625,26141.3046867945,14678.6576826737
ERICH6,131831,81.6538089096902,14.3877777991516,162.01583391027,32.7028157478526,57.6530214448424,42.6335450040917,30.1753474457608,32.8637717811357,16.3489782988754
SIAH2,6478,4622.51284883191,3355.435322445,6264.61224453043,3244.39184565155,2520.12105603811,3459.097964993,5043.59378736288,3384.96849345698,2777.96389595058
CLRN1-AS1,116933,11.3408067930125,14.3877777991516,11.9380088144409,13.6261732282719,3.90867941998931,5.78081966157175,4.31076392082297,4.86870693053863,1.36241485823962
MED12L,116931,1267.1461456726,5386.16738895383,2270.49558118462,1716.21651810085,618.548518213309,1780.4924557641,1112.17709157233,898.276428684377,2463.92727112635
P2RY14,9934,6.04843028960668,9.24928572802604,4.54781288169178,8.17570393696316,5.86301912998397,5.05821720387529,4.31076392082297,0,10.899318865917
P2RY13,53829,3.02421514480334,0,1.70542983063442,2.72523464565439,1.95433970999466,2.89040983078588,0,2.43435346526931,2.04362228735943
P2RY12,64805,3.78026893100418,11.3046825564763,173.953842724711,4.08785196848158,5.86301912998397,36.8527253425199,0,0,2.72482971647924
IGSF10,285313,27.2179363032301,48.3018254685804,10.801055594018,19.0766425195807,150.484157669589,49.1369671233599,0,18.2576509895198,10.2181114367971
MBNL1-AS1,401093,263.862771384091,57.5511111966065,153.488684757098,211.205685038215,171.004724624532,200.883483239618,146.565973307981,109.545905937119,132.154241249243
MBNL1,4154,11484.4570123907,12867.8118445127,11122.2448787875,9987.30366766191,11054.7225695848,14087.8575152504,17622.4029083243,26151.0421006556,17715.4804016898
TMEM14EP,645843,6.04843028960668,0,1.13695322042295,2.72523464565439,3.90867941998931,1.44520491539294,12.9322917624689,3.65153019790397,1.36241485823962
P2RY1,5028,277.471739535706,6252.5171521456,1604.80947062699,1053.98449920683,1307.45326598643,953.83524415934,646.614588123446,225.177695537411,499.325045544821
RAP2B,5912,4235.41331029708,3655.52325939874,6113.96594282439,4883.62048501266,4252.64320894837,2979.28993308254,3358.0850943211,3427.56967909919,3422.38612389792
ARHGEF26-AS1,100507524,122.480713364535,875.599048919799,351.31854511069,482.366532280826,269.698879979263,41.9109425463952,43.1076392082297,55.9901297011942,53.815386900465
ARHGEF26,26084,3275.98105560822,14966.3720063604,6748.38583982039,4652.65684879345,5210.26966684575,1047.05096120218,3513.27259547072,1144.14612867658,2314.06163671999
DHX36,170506,10671.6991922248,6198.04913619167,10729.4275411313,7734.21592436714,6206.00574908803,10821.6944064623,6259.22921303496,8773.40988883061,5874.73286872924
MME,4311,1.51210757240167,1.02769841422512,1.70542983063442,15.6700992125127,897.041926887547,1.44520491539294,51.7291670498757,98.5913153434072,1.36241485823962
PLCH1,23007,24.9497749446276,181.902619317845,872.043120064399,74.9439527554956,459.269831848744,207.386905358887,94.8368062581054,4193.17384392639,3239.1413254647
C3orf33,285315,839.975756469128,359.694444978791,810.079169551349,600.914239366792,226.70340635938,881.574998389693,314.685766220077,916.534079673896,816.086500085532
SLC33A1,9197,3323.61244413887,5071.69167420095,4010.60248504194,2139.99050550011,2464.42237430326,3504.62191982788,3021.8455084969,6483.90045474482,8368.63326673686
GMPS,8833,6713.00156767722,4791.13000711749,7001.3579313645,7029.74276846549,3831.48300144452,7310.56906451518,14294.493161449,10863.3023387643,8197.65020202779
KCNAB1,7881,749.249302125028,610.452858049719,1137.52169703316,423.092678737843,541.35209966852,500.040900725957,724.208338698259,1202.57061184304,615.811515924308
SSR3,6747,17253.9034548893,10592.4875554183,18636.3687125627,9579.19977947516,9546.9494833239,13708.4912249597,17506.0122824621,36689.3582518065,27666.558526272
TIPARP-AS1,100287227,213.207167708635,30.8309524267535,59.1215674619932,88.5701259837675,34.2009449249065,69.3698359388611,43.1076392082297,57.2073064338289,57.9026314751838
TIPARP,25976,3120.23397565085,3969.99897415162,3281.24699414062,5526.77586138709,2289.50897025874,3404.18017820807,2672.67363091024,6347.57666068974,2124.68597142469
LINC00886,730091,14.3650219378159,163.404047861793,201.809196625073,42.241137007643,175.890573899519,139.462274335419,0,343.243838602973,117.848885237727
PA2G4P4,647033,424.146174058669,279.533968669231,416.69335528501,348.148725982348,326.374731569108,896.749650001319,512.980906577934,496.60810691494,346.053373992863
LEKR1,389170,133.065466371347,24.6647619414028,159.741927469424,140.349584251201,89.8996266597542,274.588933924658,4.31076392082297,59.6416598990982,84.4697212108564
LINC00880,339894,20.4134522274225,2.05539682845023,93.798640684893,66.7682488185324,13.6803779699626,5.78081966157175,0,12.1717673263466,1.36241485823962
CCNL1,57018,8140.43111602439,8070.51564690983,4984.97139494441,8053.74968657012,7395.22146261978,7735.4593096407,4142.64412791088,16156.8039489924,9652.70927062771
VEPH1,79674,3.78026893100418,105.852936665187,777.676002769295,508.256261414543,16.6118875349546,66.4794261080752,47.4184031290527,4762.81255479941,2867.8832765944
PTX3,5806,24.9497749446276,4688.36016569498,2305.74113101773,1144.59855117484,450.475303153768,2681.5777205116,5276.37503908732,2783.68318753546,389.650649456531
SLC66A1L,152078,4.53632271720501,6.16619048535069,18.1912515267671,2.72523464565439,0,0,0,104.67719900658,205.724643594183
SHOX2,6474,24.1937211584267,5680.08913542221,2025.4821621834801,5030.10184721658,539.397759958525,1786.27327542567,1405.30903818829,4844.36339588593,3170.3393751236
RSRC1,51319,2712.7209848886,3080.01214743267,3040.21291141096,2405.01957478999,1377.80949554623,4472.1866106834505,3888.30905658232,4652.04947212966,4395.83154011013
MLF1,4291,3170.8895793263,1037.97539836737,3361.97067279065,1217.4985779461,1923.07027463474,3566.04312873208,508.670142657111,2418.53016774506,2102.88733369285
GFM1,85476,9597.3467620334,7075.70358193992,8758.51913352816,6691.81367240434,4691.39247384217,10008.0440390961,6207.50004598508,8315.75143735998,6252.80299189074
LXN,56925,11.3408067930125,1.02769841422512,3.41085966126884,1.36261732282719,0.977169854997328,10.1164344077506,4.31076392082297,3.65153019790397,0
RARRES1,5918,371.978462810811,218.89976222995,598.03739394247,288.874872439365,127.032081149653,802.811330500777,21.5538196041149,34.0809485137704,70.8455726284602
LOC100287290,100287290,269.155147887497,54.4680159539311,109.147509160603,212.568302361042,42.0183037648851,256.523872482247,4.31076392082297,57.2073064338289,36.7852011724697
MFSD1,64747,5552.45900585893,3785.0132595911,5551.74257532524,3296.85261258039,2640.31294820278,7067.05203627147,3789.16148640339,7595.18281164026,7540.9662403563
SCHIP1,29970,18728.9643917671,8261.6675519557,24695.1924241966,18889.282637692,8166.20847821267,21490.197091893,34374.0315046424,10915.6409382676,5629.49819424611
IL12A,3592,334.175773500769,679.308651802801,134.728956620119,96.7458299207307,150.484157669589,701.646986423272,831.977436718834,68.1618970275408,198.231361873865
C3orf80,401097,220.011651784443,46.2464286401302,217.726541710994,79.7131133853908,2365.72821894853,31.7945081386447,21.5538196041149,26.7778881179624,49.7281423257461
IFT80,57560,6875.5531317104,7610.10675733698,6794.43244524752,10009.1055448271,5593.32025000471,6220.88455830891,1599.29341462532,6483.90045474482,8409.50571248405
SMC4,10051,34513.0992862819,29177.3856782653,40162.3040348303,22226.3324612958,15792.0420266118,28170.6568132969,57057.2712560129,25834.5761501706,28873.6580906723
TRIM59,286827,309.982052342342,752.275239212785,1106.25548347153,534.827299209673,257.972841719295,521.718974456851,525.913198340403,1235.43438362418,1134.8915769136
KPNA4,3840,10300.4767832002,12112.4535100572,11091.547141836,6972.51284090674,11306.8323921741,9307.84225758822,15604.9653933792,16972.3123598577,13624.8297898253
SCARNA7,677767,21.9255597998242,14.3877777991516,29.5607837309966,20.4392598424079,7.81735883997863,1.44520491539294,116.39062586222,21.9091811874238,16.3489782988754
PPM1L,151742,1045.62238631575,1210.62873195719,1380.26120959346,870.031160625162,565.781346043453,803.533932958474,2392.47397605675,154.581445044601,250.00312648697
B3GALNT1,8706,7172.68226968732,7256.57850284354,9469.1148962925,5158.86918422375,3871.54696549941,9000.01361060953,650.925352044269,8697.94493140726,9408.15580357369
NMD3,51068,6048.43028960668,8164.03620260432,6316.91209266989,5399.37114170275,4205.7390559085,5822.73060411815,4983.24309247136,11124.9953362808,8622.04243036943
SPTSSB,165679,64.264571827071,701.918016915754,48.3205118679752,164.87669606209,5.86301912998397,125.010225181489,47.4184031290527,46.252715840117,388.969442027411
SLITRK3,22865,5480.63389616985,20847.8900309707,3873.03114537076,835.965727554483,404.548319968894,14.4520491539294,1668.26563735849,219.091811874238,40.8724457471886
BCHE,590,7756.35579263437,24391.3941632189,13086.9000436783,8047.6179086174,521.808702568573,13818.3267985296,13604.7709341173,6667.69414137265,5769.82692464479
ZBBX,79740,27.2179363032301,6.16619048535069,317.778425108213,35.428050393507,103.580004629717,13.7294466962329,4.31076392082297,73.0306039580794,26.5670897356726
SERPINI2,5276,6.04843028960668,17.470873041827,2.84238305105736,16.3514078739263,21.4977368099412,0,21.5538196041149,306.728536623934,7.49328172031791
WDR49,151790,0.756053786200835,27.7478571840781,67.6487166151653,55.1860015745013,19.5433970999466,5.78081966157175,86.2152784164595,609.805543049963,65.3959131955017
PDCD10,11235,3571.59808601275,2578.49532129082,2653.64881646716,3159.90957163626,2865.06201485217,3144.76589589503,3513.27259547072,9591.3526531611,5275.27033110381
SERPINI1,5274,21.9255597998242,41.1079365690046,22.7390644084589,127.404719684343,4509.63888081267,12.28424178084,275.88889093267,12900.8561891947,637.610153656142
GOLIM4,27333,7451.66611679543,12656.1059711823,9325.290313909,14362.66789126,10633.5623620809,10385.2425220137,13449.5834329677,30002.1892827117,8763.05236819723
EGFEM1P,93556,133.065466371347,208.622778087698,208.062439337399,393.115097635645,131.917930424639,599.037437430373,81.9045144956365,709.614035126005,408.043250042766
LINC02082,100507661,18.9013446550209,82.2158731380093,14.7803918654983,76.9878787397364,15.6347176799573,104.777356365988,25.8645835249378,642.669314831099,120.573714954206
MECOM,2122,43.8511195996484,200.401190773898,174.522319334922,2328.03169605026,1229.27967758664,23.123278646287,64.6614588123446,2630.31891922349,2485.72590885819
TERC,7012,18.14529086882,4.11079365690046,14.7803918654983,9.53832125979035,0,10.1164344077506,25.8645835249378,4.86870693053863,12.2617337241566
ACTRT3,84517,108.87174521292,2.05539682845023,171.679936283865,13.6261732282719,0,81.654077719701,0,0,4.08724457471886
MYNN,55892,4252.8025473797,3172.50500471293,4907.65857595565,3709.72566139703,3977.08130983913,4448.34072957947,3698.63544406611,3927.82931621204,3683.28856925081
LRRC34,151827,519.408951119974,394.636191062444,294.470884089543,99.4710645663851,1007.46212050225,1386.67411631952,129.322917624689,682.836147008042,371.258048870296
LRRIQ4,344657,6.04843028960668,8.22158731380092,8.52714915317209,1.36261732282719,23.4520765199359,5.78081966157175,0,4.86870693053863,1.36241485823962
LOC100128164,100128164,14.3650219378159,8.22158731380092,27.8553539003622,57.2299275587421,31.2694353599145,20.2328688155011,0,29.2122415832318,25.8858823065528
SEC62,7095,9242.00148251901,9762.10723672437,14525.7143441236,9306.67631490973,11042.9965313248,10237.1090181859,7004.99137133733,14729.055641612,9708.56827981553
GPR160,26996,1.51210757240167,17.470873041827,2.27390644084589,49.7355322831925,9.77169854997328,5.78081966157175,0,104.67719900658,15.6677708697556
PHC3,80012,7845.57013940607,7882.44683710664,6362.95869809702,6149.49197791912,6660.38973166179,8635.82197193051,7384.33859636975,9049.70900713867,6618.61138132807
PRKCI,5584,7239.9710566592,3928.89103758262,6859.80725542184,4100.79683304844,4226.25962286344,6543.88785689923,2095.03126551997,5496.77012457811,5092.02553267058
SKIL,6498,1071.32821504658,2852.89079788892,3769.56840231228,2999.80203620406,4112.90791968375,4163.63536124706,1155.28473078056,2057.02867815257,819.492537231131
CLDN11,5010,907.264543441002,18.4985714560521,139.845246112022,36503.1554612177,804.210790662801,563.629917003246,30.1753474457608,47.4698925727516,2324.27974815679
SLC7A14,57709,2816.30035359811,32.8863492552037,51.1628949190326,93.3392866136627,152.438497379583,38.2979302579129,34.4861113665838,27.9950648505971,8.85569657855753
RPL22L1,200916,9362.21403452494,5859.93635791161,1279.07237297581,1291.76122204018,1822.42177957002,2320.99909412106,1426.8628577924,18611.8494187165,1364.45848052698
EIF5A2,56648,1990.6896190668,1402.80833541728,1053.95563533207,269.798229919784,0.977169854997328,940.105797463107,1646.71181775438,2014.42749251036,974.126623641328
SLC2A2,6514,9.07264543441002,26.720158769853,1.13695322042295,9.53832125979035,1.95433970999466,0,0,0,48.3657274675065
TNIK,23043,32317.5190911547,7427.17643960491,6518.15281268475,4525.25212910911,5003.10965758632,5634.13136265937,3560.69099859978,8610.30820665756,3931.92928087954
MIR569,693154,0,0,0.568476610211473,1.36261732282719,2.93150956499198,1.44520491539294,4.31076392082297,1.21717673263466,1.36241485823962
PLD1,5337,604.08697517446706,388.470000577094,854.988821758055,1473.67063463761,544.283609233512,112.003380942953,262.956599170201,2411.22710734925,5636.99147596643
TMEM212,389177,3.78026893100418,0,10.801055594018,66.0869401571188,1.95433970999466,1.44520491539294,0,0,1.36241485823962
FNDC3B,64778,7146.97644095649,6790.00342278534,8218.46635382726,4469.38481887319,11783.6912814128,5667.37107571341,5858.32816839842,19109.6747023641,11257.633973634
TNFSF10,8743,0.756053786200835,58.5788096108316,3.41085966126884,3.40654330706798,722.128522843026,15.1746516116259,43.1076392082297,793.599229677796,556.546469590885
NCEH1,57552,613.915674395078,1411.02992273108,1475.19680349877,747.395601570715,959.580797607376,901.807867205194,1970.0191118161,5546.67437061613,4470.08314988419
ECT2,1894,12565.6139266579,9868.98787180379,18636.3687125627,15358.7411542467,7650.26279477408,14898.6174727858,20308.008830997,13469.2777233351,10605.0372565372
NLGN1,22871,7875.0562370679,7037.67874061359,6661.97739506825,2950.74781258229,1186.28420396676,9357.70182716928,1025.96181315587,1813.59333162564,3512.30550454174
"NAALADL2",254827,167.087886750385,645.394604133373,587.804814958663,179.184177951776,663.498331543186,494.982683522082,297.442710536785,890.973368288569,726.167119441717
LINC01208,100505547,6.80448407580752,2.05539682845023,2.27390644084589,9.53832125979035,1.95433970999466,18.0650614424117,0,1.21717673263466,2.72482971647924
TBL1XR1,79718,16354.1994493103,17165.6466128021,23198.96198612,13438.1320377218,12231.2350750016,18141.6573029276,17820.6980486822,17045.3429638157,16711.3806511672
KCNMB2,10242,273.691470604702,65.7726985104074,188.165757979998,145.80005354251,452.429642863763,7.94862703466116,8.62152784164595,68.1618970275408,4301.14370746248
ZMAT3,64393,14662.1510757928,9047.85683883792,23887.9556376963,5239.26360627056,9429.68910072422,8308.48305859401,9975.10771278436,16995.4387177777,3957.13395575698
PIK3CA,5290,3747.75861819754,4084.07349813061,3529.10279619282,4416.24274328293,2878.74239282213,3609.39927619386,10634.6545926703,3465.30215781087,2980.96370982829
KCNMB3,27094,519.408951119974,677.253254974351,609.97540275691,527.332903934124,388.913602288937,692.975756930914,569.020837548632,1233.00003015891,802.462351503136
ZNF639,51193,6375.04552524544,4001.8576249926,6183.8885658804,5228.36266768794,3442.56939915559,8371.3494724136,11940.8160606796,5015.98531518742,4190.78810394507
MFN1,55669,5469.29308937684,4237.20056185015,6219.70259232373,4854.32421257187,3587.19053769519,4761.22759376204,12561.5660652781,8051.62408637825,7556.63401122605
GNB4,59345,7149.2446023151,18525.2916148219,5994.58585467998,60091.4239366792,9487.34212216906,14253.3334780629,60204.1289182136,16944.3172950071,9045.07224385284
ACTL6A,86,7105.39348271545,6565.96516848426,7361.20362562836,13066.1375085899,7215.42220930027,10034.0577275732,23308.3005198898,13432.7624213561,10118.6551521457
MRPL47,57129,3824.12005060382,3293.7734175915,5158.92523766912,3411.99377635929,3174.82485888632,4532.16261467226,10996.7587620194,7391.91429729027,5915.60531447643
NDUFB5,4711,6451.40695765173,5596.84556386998,5760.94196788307,6030.94427083315,4458.82604835281,7225.301974507,7466.24311086539,9160.47208980843,7269.16447613749
USP13,8975,6896.72263772402,4732.55119750666,7604.51161479887,4035.39120155273,4172.51528083859,8606.91787362265,14492.7883018068,5742.63982457031,7053.90292853563
PEX5L,51555,100.555153564711,59.6065080250567,18.1912515267671,156.019683463714,134.849439989631,205.941700443494,68.9722227331676,172.839096034121,96.731454935013
TTC14,151613,7709.48045788992,8321.27405998076,4498.9238932136,8135.50672593975,9191.25965610487,4182.42302514716,1978.64063965774,9340.61424623836,9985.81970346729
CCDC39,339829,981.357814488684,1052.36317616652,825.428038027059,880.93209920778,1668.02894248044,829.547621435547,275.88889093267,1133.19153808287,963.908512204531
FXR1,8087,17641.7590472103,14351.8083546537,17080.4482304139,21478.936859725,14647.7761264099,19380.1979154193,23269.5036446024,27447.3353209115,16786.9946757995
DNAJC19,131118,3541.35593456471,1860.13412974746,2367.70508153078,2447.94202045905,2189.83764504901,3577.60476805522,2733.02432580176,4353.84117263417,4277.30144744329
SOX2-OT,347689,19981.7455155019,24600.0169413066,18480.6061213648,20483.5449053998,902.904946017531,19900.4716849608,5491.91323512847,19941.006410753602,8616.59277093648
SOX2,6657,60912.9853928427,75091.8677306007,31297.4797751926,41075.4178879643,14894.0229298693,53583.862648024,29442.5175792209,39695.7847814141,23917.1928363965
ATP11B,23200,7903.78628094353,5481.74334147677,5615.98043227914,4685.3596645413,5550.32477638482,9230.5237946147,12363.2709249203,10472.5886075886,10032.8230160766
DCUN1D1,54165,3587.47521552296,3511.64548140722,4505.74561253613,3508.05829761861,3733.76601594479,4464.96058610648,6241.98615735167,6487.55198494272,4720.76748380028
MCCC1,56922,3911.06623601692,3175.58809995561,4562.02479694707,4750.76529603701,2246.51349663886,4467.12839347957,6259.22921303496,4106.75429590933,4238.47262398346
LAMP3,27074,192.793715481213,4.11079365690046,338.243583075826,18.3953338581671,5.86301912998397,27.4588933924658,38.7968752874068,166.753212370948,0
MCF2L2,23101,1213.46632685234,67.8280953388576,1065.3251675363,428.543148029152,57.6530214448424,396.708749275362,181.052084674565,245.869699992201,115.805262950368
B3GNT5,84002,4530.2742869154,8647.05445729012,4268.12238946774,983.809707081233,1866.3944230449,5363.87804348089,26856.0592267271,23083.7567344163,10248.0845636784
LINC00888,100505687,2851.83488154955,1249.68127169774,4120.31847081276,1332.63974172499,837.43456573271,3103.57755580634,375.036461111599,2784.90036426809,1128.07950262241
KLHL6,89857,11.3408067930125,39.0525397405544,10.801055594018,20.4392598424079,27.3607559399252,2.16780737308941,38.7968752874068,36.5153019790397,4.76845200383867
KLHL24,54800,7708.72440410371,6144.60881865197,3477.37142466358,12246.5231889094,4879.00908600166,2982.90294537103,8117.16846290966,4952.69212509042,2308.61197728704
YEATS2,55689,17728.7052326234,11632.5183506141,12345.6065439626,15129.8214440117,10010.1279945926,13404.9981927272,7091.20664975379,4755.5094944036,7413.58045111089
MAP6D1,79929,2752.79183555724,1884.79889168886,1490.54567197448,2242.86811337356,644.932104298237,2058.69440197724,3474.47572018332,406.537028699975,350.821825996702
PARL,55486,6194.34867034344,2286.62897165088,4869.00216646127,4051.06130076524,3765.03545130471,8762.27740202739,7724.88894611477,5942.25680872239,3769.80191274903
ABCC5,10057,9991.25078464404,8131.14985334911,5882.02748585811,8869.2761542822,9834.23742069311,5581.38138324753,4297.8316290605,4621.62005381379,3122.65485508521
EIF2B5,8893,8632.62213084114,6305.95746968531,5875.77424314578,7289.32136846407,6444.43519370738,9253.64707326099,13867.7275332875,6367.05148841189,5263.00859737965
DVL3,1857,29074.0483483531,14192.5151004488,30681.2511297234,20372.4915935894,25719.1105835297,29117.9886353369,26386.1859593574,6673.78002503582,8534.16667201298
AP2M1,1173,66813.229140354,27860.9040096429,53341.2972893629,25309.2541541923,29358.0911235397,60158.8224106042,56380.4813204437,65534.0124617825,71891.2260321591
ABCF3,55324,9677.48846337069,5743.80643710417,5412.46580582343,5207.92340784553,5889.4027160689,7293.94920798816,7802.48269668958,4084.84511472191,3869.93940482964
VWA5B2,90113,2051.17392196287,131.545397020815,130.181143738427,399.928184249781,82.0822678197756,206.66430290119,25.8645835249378,7.30306039580794,24.5234674483132
ALG3,10195,2510.85462397297,2407.89738452945,1952.1486794662,3063.84505037694,3381.98486814575,4984.51175319025,3392.57120568768,6109.01002109334,3177.15144941479
ECE2,9718,9358.43376559394,586.815794522541,563.36032071957,887.745185821916,553.078137928488,2722.0434581426,629.371532440154,468.613042064343,362.402352291739
CAMK2N2,94032,5736.18007590574,2198.24690802752,3566.05377585657,1607.20713227467,1067.06948165708,4415.82361898312,918.192715135293,446.703860876919,358.31510771702
PSMD2,5708,44549.713298098,22627.8636844086,41574.9684112059,23659.80588491,30197.4800289824,46020.382723315,81964.865190528,37973.479704736,34565.8273683974
EIF4G1,1981,43520.7240950787,32073.4398095516,44936.3706073863,28583.623580946,44606.826710773,60905.2707494046,77589.4398108927,14423.5442817207,18975.7141455614
