baseMean,log2FoldChange,lfcSE,pvalue,padj,gene,enrichment
1759.7795789357942,10.873967948412455,2.063985047086989,1.3789513295404447e-10,1.2829323259190701e-8,MXRA5,poor
436.4692712153155,10.618611671284954,1.3501857928270464,8.036464499360439e-18,2.708288536284468e-15,FIGNL2,poor
2903.6766541923416,10.550579451121035,2.364141409721657,8.83406070180283e-9,5.113302692474806e-7,DPP10,poor
3326.076787427504,10.543545858844903,1.090399995622671,1.1005716676512692e-24,1.1921549528522499e-21,SHD,poor
2932.820305333844,10.406657080747737,1.5991788072351618,1.9090215547156196e-13,3.2722587514217027e-11,IGLON5,poor
925.2397310349025,10.358430546349066,1.9234684474065449,1.52330046636231e-10,1.4085885105112459e-8,SYT13,poor
38401.33574679694,10.21475198204601,0.6536549009554855,2.3764955198411557e-57,3.6039554558391127e-53,NCAN,poor
646.6990240655471,10.041624875237027,1.853079590203211,1.9710976944210766e-10,1.8007046105961223e-8,SIX6,poor
1313.9016251338167,9.85260026926076,1.311397827731785,3.5107981346074676e-16,9.859491428022638e-14,SCN3B,poor
27367.670391278047,9.781802676801481,1.4479716606637094,8.682614537223366e-14,1.5864078247830403e-11,VGF,poor
300.8831661669526,9.617784395217706,1.5872339922077368,9.235931100896588e-12,1.0857588770937733e-9,MMD2,poor
9827.821033461665,9.51938147418544,0.6819035149597079,3.3657261024756707e-46,2.5520618172021774e-42,B3GAT1,poor
1335.4948939719457,9.45224412823474,1.5323843160287094,5.9128046859144526e-12,7.29005553348721e-10,NAT16,poor
816.7192632726664,9.421872108217906,1.8575149898761485,2.6608531673295858e-9,1.7854795700244763e-7,USP43,poor
2770.094897034624,9.303773873082699,1.5267126179916424,1.1257940140194979e-11,1.293383804742855e-9,ABCC8,poor
10365.049337169728,9.289961255765677,1.3046379052615877,1.2951093831054024e-14,2.7278241381657535e-12,ATCAY,poor
622.6077887655152,9.281339179982602,1.3653686695861842,1.2463576526406583e-13,2.2501206907494743e-11,EXTL1,poor
1845.4062236086882,9.277702148168887,1.2345565567978316,7.263059658498253e-16,1.9668624950201074e-13,KCNA6,poor
795.1882261204549,9.15776495066603,1.3096806919863295,3.779936058267545e-14,7.444510431639912e-12,TLX1,poor
10644.350042380103,9.150609833382063,0.9282555701980683,1.0953621832974735e-24,1.1921549528522499e-21,SCG3,poor
2803.708220468542,9.11571217228634,1.3040598773876404,4.037063572969319e-14,7.848983215907658e-12,SORCS3,poor
2172.177541376085,9.04914433561465,0.749282831907234,2.902069705306319e-35,7.334981180161721e-32,PDE9A,poor
2898.002026018998,9.021463802242213,1.5303102059944051,5.237992294131282e-11,5.331151217483281e-9,GPR17,poor
17972.075743836533,9.003855675021565,0.985867797938938,1.3211758266737452e-21,8.711144091959715e-19,SOX10,poor
979.1732929308935,8.931535965070118,2.150863557409362,2.4339397021411824e-7,9.46428091871052e-6,FEV,poor
283.47215620947196,8.862479321545905,1.8686014054588032,2.545236365152564e-8,1.2738782005788328e-6,VGLL2,poor
618.0731083913092,8.844118064443492,1.2916860505060972,1.5042762717448384e-13,2.652598797791916e-11,SLC6A11,poor
304.3271626769185,8.80176750761619,1.549519769210404,2.347128967268903e-10,2.0694308598042393e-8,C2CD4C,poor
2459.0323255749013,8.781116331871074,1.2622595504644312,7.559796419473677e-14,1.4153618852014606e-11,ELFN2,poor
259.4423719956092,8.688409310381227,1.8912324588367544,6.010135948716767e-8,2.753586455054072e-6,FRRS1L,poor
3702.706890243263,8.682353149061038,1.3451255655540877,2.476291244555802e-12,3.3529425646150657e-10,GFRA1,poor
5337.096307029499,8.646546622091817,0.9645429138843256,9.09290352968127e-21,5.5157552811046586e-18,PALM,poor
2215.9832524665426,-8.633822680346727,1.4705851210103738,9.544160347943666e-11,9.046074479785356e-9,FGF5,good
31219.857023274628,8.550176899651088,1.1378231702131374,1.6841503480729448e-15,4.256690004754368e-13,PMP2,poor
403.23687894346955,8.486557829068294,1.1433677784449077,3.599489584079032e-15,8.027391109199783e-13,PRIMA1,poor
8428.016882428077,8.459206993321896,1.0035385913576358,1.197577253318253e-18,5.188931156163231e-16,KIF21B,poor
963.1601909100827,8.397655944236606,1.359556102779239,1.9673675446582305e-11,2.1937594716722105e-9,KCNJ11,poor
97.7164862446642,8.329612086467282,1.4699688234185018,4.3369174484061134e-10,3.555100167842092e-8,TTC24,poor
475.70351845772035,8.324995443661004,1.137731321460689,9.288317540271654e-15,1.9839061337777413e-12,PCDHA4,poor
3786.997220756682,8.306573363650857,0.651795864111046,1.5269896726951873e-38,4.631359677284503e-35,ARRDC4,poor
246.35581094600178,8.299767453474134,2.023090445185221,6.089766526518825e-7,2.06141315568433e-5,CBFA2T3,poor
8236.64837036814,-8.260868729929923,1.2340826292961855,8.031640799451675e-13,1.2303013406432795e-10,TPD52L1,good
413.4671990476688,8.20831642079327,1.0866741811739624,1.7766820494798436e-15,4.3457069807035205e-13,NECAB2,poor
254.850620238537,8.20679866551809,1.2822019454650326,5.853722445971673e-12,7.276368925668887e-10,ALPL,poor
996.0731966094978,8.206512729679154,1.3710747596675583,7.722383347450453e-11,7.555480223489428e-9,ENPP6,poor
682.2161040612206,8.192736600356604,1.19171496480569,2.5041661197655105e-13,4.039965873004677e-11,FXYD7,poor
1039.3054374451137,8.143167636223032,1.3396528636680574,4.69471185432762e-11,4.87639077197797e-9,PODN,poor
5548.4830814449515,8.133606085679233,0.7579459174285951,3.7358097632579445e-28,6.294839451089636e-25,TMEM59L,poor
2620.1772626334505,8.117580605583134,0.6099828728608828,1.1343721956535169e-41,5.734251449028528e-38,TSPOAP1,poor
413.5671346951411,8.113343554531324,1.6804028584592527,4.112175223819253e-8,1.9610420524911627e-6,ACKR1,poor
662.4592367324069,8.101763036851414,1.2282021535674918,1.8085535648986936e-12,2.563244374924176e-10,NRSN1,poor
6604.618528464359,8.09469755452226,1.0617602883058819,1.1591937954537097e-15,3.0308920531130184e-13,RIMS4,poor
1112.9138263291786,8.081261772337673,1.8700781480495319,3.5689426858494e-7,1.3104846448161296e-5,PDX1,poor
482.1052337379375,8.036607802866373,1.139789345570356,8.478625041614236e-14,1.568028643366828e-11,RASGEF1B,poor
1834.0607814357077,8.020800768597455,2.809161387982318,1.2113615651669688e-5,2.6020252316936375e-4,CDKN2A,poor
287.3661599092597,7.975190108899719,1.511812672607865,5.2716831928019495e-9,3.289920807359735e-7,SLC18A1,poor
117.79736704240312,7.942261271564005,1.7807410459981692,2.41306768170483e-7,9.407242003355721e-6,SVOP,poor
27206.306715637966,7.853375318084184,0.7238872428773306,1.3320536585033158e-28,2.525074216400348e-25,GRIK3,poor
1191.6530233234703,7.837057032658308,1.1655109191245299,9.889313800365314e-13,1.4420331132936536e-10,LGR5,poor
9744.449907112861,7.831332845016117,1.390785600365307,8.843309152602842e-10,6.705439164961105e-8,APOD,poor
694.1746314357632,7.829038978890357,1.4365622187619793,2.410726755852279e-9,1.6394022983183771e-7,CDH20,poor
778.4300927652487,7.818718474537579,1.410530792246022,1.4609580255354535e-9,1.0401609604340447e-7,GAL3ST1,poor
143.66464035489352,7.810541560390021,1.9587300333269222,1.477044506224732e-6,4.552719499369524e-5,LRFN2,poor
2676.4419074307775,7.802816866824218,0.7830981968235222,1.4785500062097967e-24,1.401388177760723e-21,PRR36,poor
1711.600283978685,7.784794342736586,1.3986920488915713,1.3313736377717034e-9,9.801107386799942e-8,SP6,poor
370.5812478531591,7.769933511596003,1.7797011138732621,4.1557574909522625e-7,1.4934137997699303e-5,VAX1,poor
773.0051617999452,7.739025441400354,1.3455536438611435,4.856140318947575e-10,3.896474494012697e-8,TMEM132E,poor
171.32458851896922,7.738589410990227,1.239190790471594,2.481153342372587e-11,2.67146215035976e-9,EFNA2,poor
2829.662661849653,7.722024428719904,1.569957274298928,4.020958250204565e-8,1.935804186169912e-6,AZGP1,poor
647.3675735152862,7.720363118605594,1.3209642538695616,2.878104423027203e-10,2.5084168721383642e-8,CA8,poor
764.7442665527001,7.673802622394629,1.8470803466847179,9.813581508517984e-7,3.1479853270812074e-5,FAM89A,poor
2528.4427303152142,7.652685115214445,1.3135298635616768,3.4140224908238417e-10,2.90863208277211e-8,CADM3,poor
106.45566001317042,7.643855072550605,1.8682344066810628,1.2476906485586973e-6,3.901284265029411e-5,CNTNAP4,poor
252.81740042946404,-7.610731233701718,1.6996426675702894,3.123263442429327e-7,1.1666081306512499e-5,HAO1,good
73.68868060714709,7.5960412127695784,1.6628034223524204,2.183579679685912e-7,8.714206800641276e-6,GDF6,poor
3834.8729837528294,7.570100028509502,1.2022737737140201,2.0836804115727705e-11,2.306497331496428e-9,MYH14,poor
5472.335880150758,7.565160015556038,0.8217103422248724,2.710630022786533e-21,1.7127793456482405e-18,JPH4,poor
364.782160380284,7.5613310979012995,0.8069098938129287,5.846187319020223e-22,4.2217824139496035e-19,SGCA,poor
1568.6326450005338,7.560430051915125,1.3246926060697495,7.384023186219962e-10,5.695465054929663e-8,DIRAS2,poor
1197.169563275428,7.551867268327411,0.749656875383289,6.005171372708726e-25,7.589035322260653e-22,BEGAIN,poor
17035.208759331166,7.514542706419259,1.1777608071805707,1.2792497379361539e-11,1.4477479310299831e-9,ERBB3,poor
7421.70177314572,7.5101479362416566,1.0734515375136882,2.0056519168528838e-13,3.342385859238899e-11,TUBB4A,poor
