baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,enrichment
531.5477732698162,7.016842789381349,2.27143093227146,3.089172860019308,0.0020071461915911228,0.015955129081688973,BEX5,poor
6073.650126306039,7.013142043794315,0.7875004775930519,8.905571797530287,5.311156616978767e-19,2.517322262803655e-16,ELAVL3,poor
164.96818836277376,7.000833773885653,1.6074310466313837,4.355293366117922,1.3288882275704896e-5,2.791585560604102e-4,ZNF488,poor
109.35316196285856,6.994653446846661,1.9240046408805371,3.63546599536553,2.774785954754095e-4,0.003310139092910016,LCNL1,poor
191.66125660644187,6.993375532600802,1.7662400266669194,3.9594706421629664,7.511607726024744e-5,0.0011496322339113753,PTH2R,poor
577.6095544256435,6.9915832250094025,1.2908871757621538,5.416107120966243,6.091061725176229e-8,2.774268263836272e-6,BICDL1,poor
2201.319951371028,6.980344436072261,1.1246479944820065,6.206692645450621,5.411127894457255e-10,4.274509207043396e-8,ATRNL1,poor
592.4464283458278,6.9621741421332155,1.2668558729842325,5.4956323687658095,3.893127925515453e-8,1.886487899242584e-6,GPR179,poor
132.66859061261283,6.948456698211878,1.4646922701426925,4.743970347802101,2.095695388373817e-6,6.0775166262840694e-5,LOC100505588,poor
9253.642921645574,6.933641409045392,1.7534432962648427,3.9543003322749732,7.675894198046433e-5,0.001170053138711259,NEFL,poor
225.25370278527723,-6.927165267572019,1.5522590506647487,-4.462634806094697,8.095796391509377e-6,1.8520202695327713e-4,LINC00973,good
234.6213284304597,6.9213195645220225,1.1135310677935517,6.215650164334017,5.111256596757053e-10,4.0801278317375905e-8,CLEC4F,poor
1457.0416413256398,6.9182894972118065,1.5033945268660434,4.601779089640284,4.188973700391573e-6,1.0732122316526856e-4,DAAM2,poor
670.0246184981664,6.903554333818216,1.3350139864780288,5.171147571293129,2.326607344568863e-7,9.165624310409337e-6,CACNA1H,poor
1164.0640435594958,6.878856505846857,0.6719339365463335,10.237400035490724,1.3481043595249587e-24,1.36311325472767e-21,TLCD3B,poor
10247.20612712437,6.8788292191155005,0.8253556692758011,8.334381740118475,7.790419532376648e-17,2.316809667599149e-14,B4GALNT4,poor
50.592004083849716,6.875709706478058,2.0664806535678673,3.327255783695265,8.770582808624267e-4,0.008329582307977725,SPATA41,poor
8133.031918513572,6.873325158181527,0.9877464799037255,6.958592410120724,3.436892693663136e-12,4.49373719696455e-10,NFASC,poor
753.8824579606332,6.871541027638885,1.4059019866747218,4.887638749193067,1.0205256963268163e-6,3.2585922602502785e-5,ELFN1,poor
422.7680607177586,6.8513744156125425,0.753415610189704,9.093751606616461,9.567929683742609e-20,5.18274248261872e-17,H1-9P,poor
1630.0420419733825,6.841119949086647,1.7684256955135789,3.8684802909402856,1.0951578657108782e-4,0.0015465790827967308,CRTAC1,poor
535.5055272030752,6.820045199595193,1.403050564890492,4.860869144888942,1.1687149105443243e-6,3.7006052292746906e-5,SCRT2,poor
48.42428753193928,6.812311173743268,1.8833822297263842,3.6170624667797537,2.97965413511046e-4,0.0034978648813638043,SCML4,poor
216.04358236230377,6.806483693052982,1.3655303043392897,4.984498455599117,6.212274203797666e-7,2.0891699079600713e-5,KCNN1,poor
94.68036885277542,6.773329349826376,1.6196075899565436,4.182080518657062,2.888536292157614e-5,5.336227764087032e-4,CRYBA2,poor
209.05494385380058,6.7593791080449925,1.7548278159374746,3.851875977036503,1.172163887476405e-4,0.0016340266251245066,KCNK9,poor
1030.9046156955576,6.736444741570613,1.3083673950488723,5.148740917163395,2.622408054899893e-7,1.0018655659613773e-5,CNTNAP5,poor
1030.2869771555197,6.73600367678499,1.1197142136613003,6.015824033133644,1.7897390612708596e-9,1.2394964539860789e-7,LAMA1,poor
784.7580322700161,6.7061185035742845,1.1595932172332861,5.783164651113299,7.33082467421262e-9,4.3602595228934434e-7,SHANK1,poor
4951.566230633845,6.697707915834898,1.3619548941521356,4.917716397652401,8.755964051129421e-7,2.8376433069119645e-5,CA10,poor
67.42105090680916,6.697433945169316,2.2689631383422815,2.9517596967496367,0.003159687222667363,0.022594519616311124,PRSS30P,poor
729.7071423094327,6.686823200695651,1.021089333942113,6.548715159798874,5.803420009073628e-11,5.790820478790771e-9,RADIL,poor
11635.506318462672,6.6823770213893425,0.8517771933693574,7.84521712181093,4.322050465044093e-15,9.500368029467213e-13,PDZD4,poor
418.53118613234955,6.678440517688529,1.000181965291669,6.6772254944039,2.4350813322913626e-11,2.6570416235153306e-9,SNHG18,poor
723.1526361351393,6.672607720647989,1.4935400958497378,4.467645521663522,7.908521151230487e-6,1.8146526520531437e-4,JCAD,poor
3342.152887531589,6.657415535374885,1.0744135511541906,6.1963249888491685,5.779672794549373e-10,4.518572024480946e-8,MEGF10,poor
365.79105514911174,6.648831782853581,1.6885175652020485,3.9376740401619568,8.227525449107347e-5,0.0012367381415917854,RTP5,poor
993.3458422013616,6.648802539896146,0.7971412765244394,8.340808255325996,7.378445471154923e-17,2.238177649220134e-14,CAMK1D,poor
448.90610628602207,6.633097028719726,1.3875711973170541,4.780365174446679,1.7497707205500764e-6,5.244816703277275e-5,PGM5,poor
2481.1896022426727,6.622256716721885,0.7450852704229893,8.887917906312106,6.226465702268481e-19,2.8617213729183655e-16,SPON1,poor
296.3694924944858,6.619075556842604,1.1469958349007188,5.770793018978604,7.889933885332298e-9,4.6203330980245165e-7,KCNH4,poor
42.381693480854366,6.616657540549228,1.7561234941675603,3.7677632367680745,1.6471681227556612e-4,0.0021629955773017416,RASAL1,poor
168.87907570109493,6.614185123615753,1.2248921782978692,5.3998100737380295,6.671148552057042e-8,3.020337614598482e-6,YBX2,poor
3326.303019848065,6.606985703699298,1.0730057756474092,6.157455862446691,7.392283606019958e-10,5.6913078909900864e-8,UNC13A,poor
313.7335510452385,6.606869978763156,2.3681575098759646,2.7898777641311536,0.005272794448479683,0.03324431471988247,TSPYL5,poor
9660.86420957755,6.6013316509337345,0.7622283914743777,8.660569095523698,4.694148030904274e-18,1.82554213294167e-15,OLFM2,poor
1551.8338071892647,6.597187463113836,1.0894659099760187,6.055432669076404,1.4004074178108905e-9,1.0074904524765846e-7,TCEAL5,poor
1791.1741842004565,6.581671413720605,0.9414543419050994,6.990961877558638,2.73007945043201e-12,3.664346462363035e-10,C2orf80,poor
101.72515383680829,6.563438573147803,1.4082775717778422,4.6606142884615895,3.152670423050818e-6,8.569274606883828e-5,LINGO3,poor
100.6456236479726,6.544575032831357,1.3192967722902094,4.960654168410054,7.025617564726006e-7,2.3377090090655686e-5,B3GALT5,poor
439.63360719329256,6.537156217068976,1.6122298517548999,4.054729671425778,5.019231408141976e-5,8.265655023592763e-4,RPS6KA6,poor
1800.6930620050225,6.526860054090236,1.2226664657396122,5.3382179334918005,9.386459261893283e-8,4.109863693313468e-6,RTN4RL2,poor
158.56692043760052,6.525720772237431,1.7780040854025594,3.670250718664652,2.423126791880884e-4,0.0029686239137687695,BEND4,poor
118.9613625212131,6.524620629601609,1.588164766301313,4.108276904289244,3.9862200421365334e-5,6.893842574582076e-4,A2M-AS1,poor
232.7615275253938,6.4843788297231,1.7395702981204326,3.727575043520419,1.9333100459465206e-4,0.002464076761921922,ZFR2,poor
96.08834351137975,6.480624265848686,1.3731903846127969,4.719392400694715,2.3655012720667598e-6,6.693574215193386e-5,LINC02593,poor
154.40138005731103,6.479962117510589,1.5899116287204014,4.075674396271833,4.588118119137876e-5,7.70631090951984e-4,MRPL23-AS1,poor
282.2020301795177,-6.469513295251488,2.0088534578549675,-3.2205003654968274,0.0012796702951046518,0.011200713156910099,NPY5R,good
2766.7311891524855,6.469231648969719,0.6750883980151157,9.582791924717492,9.445638893152121e-22,6.511909322383555e-19,TLE2,poor
1974.4620860441921,6.468276085496136,1.1885016038149925,5.4423789288407365,5.257369176055635e-8,2.4610653794208584e-6,MPZ,poor
4647.699443107435,6.453217241944469,1.072027913663152,6.019635458832065,1.7481031324254214e-9,1.2162146885090077e-7,NCAM2,poor
5203.9812825688905,6.44963256005136,0.7673424364361403,8.405155578265886,4.2729477073311806e-17,1.3226081199406533e-14,PPM1E,poor
1031.7951599283767,6.442395892656766,2.7266164437340974,2.3627804003976127,0.018138414053245098,0.08221916495683455,IRX1,none
17023.068325953092,6.441190943031245,1.232185751759148,5.227451245752018,1.718626964710682e-7,7.102565442443301e-6,LHFPL3,poor
2590.5505938004853,6.433870042855959,0.5976023234125034,10.76613960621249,4.9742289470495094e-27,7.544413043989991e-24,AP3B2,poor
1866.5500424167783,-6.410164513308527,1.696532158060205,-3.778392577384347,1.578439136020265e-4,0.0020872002071507727,MGST1,good
2358.371173893563,6.406010447945615,1.3866597076809488,4.61974225721106,3.842170321651253e-6,9.978458436384341e-5,SLC8A3,poor
254.92077871924513,6.405232483548946,1.4096651166396221,4.543797252228119,5.524980151076096e-6,1.3515705476027605e-4,FGD3,poor
981.0203112531184,6.399980698911936,0.9257772381544771,6.913089278010551,4.7421128767046895e-12,6.044002184956305e-10,AMER2,poor
602.2914501833869,6.398125697943618,1.2558940127923357,5.094479018749458,3.4970155802453886e-7,1.2873600802325682e-5,PHF24,poor
72.19680429612443,6.386370165278925,1.3524417165001563,4.722103797423189,2.334174962109975e-6,6.617276943985419e-5,CKMT1A,poor
786.9985396811937,6.3776822173020395,1.0997093807214013,5.799425129135778,6.65426396711475e-9,3.9967357880865906e-7,FAM155B,poor
854.9534362962924,6.368140865066628,0.9067916602148733,7.0227166222036415,2.1759526113854857e-12,2.973213806926456e-10,ZBTB46,poor
178.60798873292396,6.3678368276779604,1.14395226876964,5.566523185907737,2.5987221699736046e-8,1.2924866475842199e-6,LKAAEAR1,poor
1814.8772832542345,6.363213131710476,0.8892570536303402,7.155651007470819,8.327675954756581e-13,1.250553081245476e-10,THRB,poor
3785.3695448325698,6.357319732763803,0.9593391811120596,6.62676961175967,3.431125037944477e-11,3.5889567896899226e-9,MACROH2A2,poor
17852.81811927158,6.357124245588052,1.4036839663710865,4.5288857021164,5.929556179363722e-6,1.4297866227728072e-4,AQP4,poor
352.04852941191814,6.355107210352505,1.4077541365233743,4.514358754467765,6.3508631750023975e-6,1.5137803092723438e-4,ARHGDIG,poor
2006.9018040153621,6.35250052931021,0.7367002773221913,8.622910462855687,6.527349229252431e-18,2.357150137144562e-15,TOX3,poor
175.47090573543883,6.351649293668069,1.4941355630520816,4.251052883510455,2.1276791723673062e-5,4.1619626190309516e-4,CRABP1,poor
1223.9234560713155,6.340574685532881,1.3827178845545407,4.585588106120125,4.527103139613785e-6,1.1520565993040651e-4,SFRP1,poor
770.1312850018705,6.333954716850029,1.4798025674128161,4.28027012273933,1.8666660889515874e-5,3.7105798913668054e-4,VSIG10L,poor
798.4242923204338,6.333390472883806,1.252303915603282,5.0573909367941035,4.250313581174479e-7,1.5203892944734274e-5,ALDH1L1,poor
1188.341414507108,6.326242959581505,1.9507028780350175,3.2430581975426507,0.0011825405348950837,0.01054414596869708,LPAR4,poor
6386.561011348944,6.324509812540849,0.9638118919020664,6.561975283433717,5.3099618985192836e-11,5.369079474322798e-9,SBK1,poor
288.91647915048594,-6.3202838458944655,2.0446320791106016,-3.0911594855949525,0.0019937651439160113,0.015890402489634338,IL15,good
1687.876074986471,6.316592684574935,1.2142705173414605,5.201964961155908,1.9719240953526064e-7,7.986380610452302e-6,ZCCHC12,poor
7621.750343154535,-6.313383730852151,1.2463324969968828,-5.065569377405026,4.0718144532357646e-7,1.4704097574339723e-5,MAMDC2,good
201.33934462146652,6.285025839950426,1.4674539477654016,4.282945880190033,1.8443504385698348e-5,3.680692513393248e-4,SH3TC1,poor
332.33303022304074,6.271949495193404,1.1205385386260733,5.597263529091675,2.177615724687892e-8,1.108318714642324e-6,TMEM151A,poor
19203.25896363394,6.267873125082022,1.1164554960449078,5.614082377028225,1.9760806417599017e-8,1.0299386630093619e-6,ADGRB1,poor
2299.1833494056705,6.234837808044057,1.0634903345547289,5.862618216134998,4.556250075815991e-9,2.8793602041625474e-7,IGSF9B,poor
454.53355450464085,6.234037742663413,1.9344415550465737,3.22265499642522,0.0012700842940648815,0.011147782689862303,DLK1,poor
97.15108915004451,6.221241325890683,2.0364128646562762,3.055000011965039,0.002250605131504142,0.017318583475151354,UBXN10,poor
2395.0877904611743,-6.215119824128528,1.0756318423968916,-5.7781106686829045,7.554411459236728e-9,4.4582785448343756e-7,SQOR,good
47.716405152224226,6.197221412593289,1.5971405421207143,3.880197921946492,1.0437149867256539e-4,0.00149073148599211,CHRFAM7A,poor
266.1788307943875,6.187280824289507,1.4172213931718591,4.365782829767944,1.2666828322603003e-5,2.690725282477868e-4,FXYD1,poor
6147.437042307989,-6.186250764948146,1.086450922409752,-5.693999275390203,1.2409761058281495e-8,6.945344869776953e-7,AHNAK2,good
1529.9280304990225,6.186202680511409,1.0319155332660361,5.99487310839477,2.036443925941508e-9,1.3975902726133417e-7,TF,poor
93.880338891409,6.177846201039468,1.5788557451131837,3.91286298330985,9.120829115238631e-5,0.0013378686188667728,NFKBIL1,poor
1042.0120589264293,-6.167297257287679,1.0146809636952283,-6.0780653998157605,1.216411466457985e-9,9.088331385107515e-8,PAPPA,good
61.58951088758641,6.161495628085931,1.6123912797843012,3.821340207762839,1.3272840242910323e-4,0.001807084093036094,LBX1,poor
2167.864090009716,6.157854095814591,1.4635765172288695,4.207401542267055,2.5832389238555693e-5,4.852716185691449e-4,FLRT2,poor
771.0425654002177,6.155716199337895,1.101551610859887,5.58822313784522,2.2940475550751617e-8,1.1597939755941658e-6,TMEM63C,poor
1498.0592195770507,6.151850219414862,1.298024982651733,4.7393927710445585,2.143596356840351e-6,6.166029040246946e-5,GADD45G,poor
184.0711226346539,6.147541333255264,1.3780464750269208,4.461055156456293,8.15570941651599e-6,1.8629163361490666e-4,TAL1,poor
274.99137482936555,6.1448711670538305,1.2988860269875093,4.730877874870635,2.2355098437994117e-6,6.3733040979146e-5,SEMA3F,poor
4960.749687138192,-6.137264688502013,1.4484646210688525,-4.237082907812547,2.264425382389958e-5,4.341914004387926e-4,KCNN4,good
512.0610104774954,6.125221479734752,1.084663535113233,5.6471166232165375,1.6316115329319424e-8,8.806637765117e-7,GDNF,poor
75.01586164679873,6.121561569549834,1.6312015631003713,3.752792854069354,1.7487535392679088e-4,0.002270834326205169,DAAM2-AS1,poor
5670.609367625182,6.117063346499494,1.0084251863975946,6.065956532037372,1.311706060652207e-9,9.704705278981475e-8,DPYSL4,poor
14001.66655279561,-6.115274752636555,1.4176942298548032,-4.313535756763901,1.6066414057895123e-5,3.270863114310005e-4,GJB2,good
1454.9497021884144,6.10647516322798,1.3107853538867664,4.65863853690533,3.1830755815664845e-6,8.636441385620549e-5,SEMA6B,poor
425.16764575178246,6.090429977217713,0.8837129738638042,6.891864391883825,5.5065855428291985e-12,6.9023456965364e-10,PRRT4,poor
1396.91473864535,-6.0875449008020865,1.172884665434367,-5.1902331748430015,2.100308967827461e-7,8.44970453979817e-6,GBP2,good
8559.098460257088,6.075139463689126,1.2146895109414046,5.001392873624793,5.69175908769797e-7,1.9442997766467366e-5,SEZ6,poor
319.21407183514316,6.068316866241672,0.8479492521506431,7.156462312869168,8.278562548083463e-13,1.250553081245476e-10,SARDH,poor
23554.377613546043,6.063560022837253,1.4490038054749725,4.18464050951865,2.856177372341831e-5,5.295798060182131e-4,NGFR,poor
2745.9111953763563,6.0634305319944914,1.1101817017148203,5.46165598174491,4.717135189903036e-8,2.2218878703496693e-6,AATK,poor
57.8015643028442,6.063370263734117,1.9262619524677755,3.147739203365463,0.0016453842102181412,0.013644364306385208,LINC01006,poor
1821.6851552949224,6.061351444663683,1.0423700231145092,5.814970989431279,6.064440248311043e-9,3.6791746098453437e-7,CHGB,poor
18287.444245567993,-6.04918990754347,0.8389740290161681,-7.210223080012521,5.58602870968804e-13,8.645234432636581e-11,MSMP,good
369.47324186795356,6.039289360020478,1.3106166460289386,4.607975473468181,4.066086113711393e-6,1.047034432710708e-4,CHRM1,poor
12404.464607634984,6.036387538224723,1.0207251167718558,5.913822868702786,3.3425734457531685e-9,2.1946671624129136e-7,AGAP2,poor
3804.2308204887836,6.034283981880842,1.1304597627281132,5.337902489619303,9.402800168654141e-8,4.109863693313468e-6,GPR37L1,poor
169.09785511164583,6.030413270942265,1.8725364999648564,3.220451655311095,0.0012798877777859855,0.011200713156910099,MAPK15,poor
5478.195886135354,6.0221972522873735,0.6982960221561403,8.624132260831924,6.4580448518424436e-18,2.357150137144562e-15,ADD2,poor
1777.4945447266493,-6.0167698818506,1.041602209010463,-5.7764565299516955,7.62902005694211e-9,4.4848584187457747e-7,IFI27,good
1999.5555229017198,6.0167405787408486,1.2028619740245032,5.002020771020136,5.673247616298926e-7,1.9423509389707857e-05,PTPN5,poor
3080.9379528832847,-6.016293884868926,1.6412399862001488,-3.665700284818213,2.4666267598978116e-4,0.0030121842244259346,CAVIN3,good
2066.3857109948335,6.001331683419043,1.266311496820564,4.739222299163434,2.14540037476781e-6,6.166029040246946e-5,BEX2,poor
497.9896610986187,5.995685533039771,1.6965742612314518,3.533995339931555,4.093282954612211e-4,0.0045216913745523245,LINC01597,poor
2659.9190415028106,5.991267462222942,0.8151257826588603,7.3501140433566166,1.9803781431393797e-13,3.3373772552216636e-11,MAST1,poor
269.39462285672386,-5.990928179828596,1.6413432570120663,-3.6500154091683417,2.6222457760191923e-4,0.003166528796567125,GPAT3,good
1538.90757903695,-5.983378690250179,1.1580718426438443,-5.166673145761233,2.382974496428122e-7,9.339166456673211e-6,IFITM1,good
3466.3776545112914,5.972314545530718,0.9388826741017886,6.361087184023626,2.0033068870077804e-10,1.8194105122902397e-8,RIMS3,poor
1115.330698854858,5.9625492006769125,1.0963359837100708,5.438614885647798,5.369638051992226e-8,2.5013434437460546e-6,DDX25,poor
