baseMean,log2FoldChange,lfcSE,pvalue,padj,gene,enrichment
1750.1318808336202,10.863481705504894,2.0610238879969898,1.3595331443613552e-10,1.2737650657479413e-8,MXRA5,poor
435.1366037723598,10.61176966790709,1.348714137267145,7.843046953615844e-18,2.834327777666221e-15,FIGNL2,poor
2909.8972249389835,10.539960837633553,2.3635164232770887,8.934627337626655e-9,5.13673385342793e-7,DPP10,poor
3317.461112440843,10.537476553572544,1.0893979872533202,1.0712341443357765e-24,1.2507070648252627e-21,SHD,poor
2936.8613339452168,10.403807850632068,1.5987366983398115,1.9025362147141242e-13,3.244572434486626e-11,IGLON5,poor
925.2863867975706,10.352917140574853,1.9218260152979387,1.5052726387460195e-10,1.3931114701760417e-8,SYT13,poor
38262.17510755872,10.210036298013605,0.6514180193089731,1.1559006059142495e-57,1.754425939656648e-53,NCAN,poor
646.4323436929832,10.036022076464736,1.851462047384257,1.9533327187391303e-10,1.7753104194624263e-8,SIX6,poor
1309.7250186425808,9.845871352448182,1.3099785340860663,3.4583798893607965e-16,9.90401697372041e-14,SCN3B,poor
27469.643502955867,9.78029539006833,1.448107772764706,8.778517922797656e-14,1.60530536183401e-11,VGF,poor
300.64538305067344,9.612207181804484,1.5863165980569922,9.277228597159537e-12,1.1087383909266728e-9,MMD2,poor
9812.355781658433,9.514974117333383,0.6819036668082159,3.717170808347654e-46,2.8209609264550345e-42,B3GAT1,poor
1342.4599032961216,9.452167372085771,1.5329398564061463,5.98526245812085e-12,7.454534836248361e-10,"NAT16",poor
817.2041962400629,9.417557688152618,1.8560723470792484,2.6417554009219908e-9,1.7900251551425881e-7,USP43,poor
2764.436344025689,9.297561516335325,1.5250504937667633,1.11550927207488e-11,1.282666646329737e-9,ABCC8,poor
10357.113506147698,9.285457621006437,1.3038771496987929,1.2961635881506093e-14,2.732384852909715e-12,ATCAY,poor
624.2682755513114,9.278789458684708,1.3666417191855045,1.321783298701665e-13,2.388336536630223e-11,EXTL1,poor
1835.9064840921694,9.27067520722463,1.232323406329226,6.906100630175889e-16,1.8717999172287434e-13,KCNA6,poor
798.4389892675492,9.157189461282059,1.3110833996830553,4.000044838128026e-14,7.884763708195738e-12,TLX1,poor
10683.491133751455,9.149586753398339,0.9307163786026293,1.4386664120098412e-24,1.5597199143918121e-21,SCG3,poor
2809.006145951061,9.112963591876229,1.3042640009888657,4.144473602867288e-14,8.064720556964065e-12,SORCS3,poor
2170.424194089515,9.04418764854486,0.7505671872609246,4.074608885392505e-35,1.030740227708124e-31,PDE9A,poor
2881.601344930443,9.013377603499812,1.527587978128122,5.126078903488718e-11,5.2570017295372805e-9,GPR17,poor
17954.81199802572,8.999253441859302,0.9857824003107416,1.3794545688296846e-21,9.103200628563893e-19,SOX10,poor
978.1253885942436,8.92777884943868,2.1480684066078664,2.3984775996270466e-7,9.406742379105766e-6,FEV,poor
282.2161121212014,8.855031516251138,1.8659637676325478,2.528800448123055e-8,1.275153926963845e-6,VGLL2,poor
617.7373269656151,8.839984234164854,1.291315409751938,1.525631656056134e-13,2.6925624739093026e-11,SLC6A11,poor
304.00125962535407,8.79672307444815,1.5486204657048401,2.358914087696193e-10,2.0816045362240013e-8,C2CD4C,poor
2450.6006749521875,8.77461460443706,1.260700588320132,7.442354863680478e-14,1.3945686681597814e-11,ELFN2,poor
260.78217034680125,8.688765134158247,1.8904823932186032,5.935674810525442e-8,2.7300506749743987e-6,FRRS1L,poor
3695.2861038314813,8.677131491650478,1.3440080193492518,2.4687496979229073e-12,3.3455966888458826e-10,GFRA1,poor
2219.2979988020306,-8.649705488889412,1.4675148903072932,8.184400347098535e-11,8.014376030210423e-9,FGF5,good
5336.245040824988,8.643039216535795,0.9650073186345612,9.82779004246531e-21,5.9666478905815396e-18,PALM,poor
31312.40605255202,8.549788688659872,1.1387343793513942,1.7706320256705635e-15,4.405680800922592e-13,PMP2,poor
401.8411532452525,8.480825717091593,1.1418810406791309,3.5033390077828777e-15,7.819658744136548e-13,PRIMA1,poor
8394.402549166107,8.453681805222717,1.0019404565215264,1.128249971974369e-18,4.892736592750563e-16,KIF21B,poor
962.0687402071189,8.393213229012172,1.3586531660539172,1.967877645301418e-11,2.180178605867513e-9,KCNJ11,poor
97.57621167730694,8.324368538749031,1.469370623716958,4.393198896085678e-10,3.6043228564750496e-8,TTC24,poor
476.8435994313817,8.323799782679375,1.1392646546483554,1.009215959226483e-14,2.1574478632590927e-12,PCDHA4,poor
3774.4260073934747,8.301247735660658,0.6500424322699448,1.100085499895706e-38,3.339419543483405e-35,ARRDC4,poor
244.6876755584061,8.290913778806882,2.0198752917171925,6.080145644707992e-7,2.050948724111254e-5,CBFA2T3,poor
8238.367564633185,-8.271815544251824,1.2317797729222233,6.883078921296826e-13,1.0552663824994266e-10,TPD52L1,good
414.33567233341483,8.205288760328035,1.0890088775843327,2.061857602960341e-15,5.047560435118073e-13,NECAB2,poor
255.28180813847538,8.204101618030384,1.2835706800561948,6.222472573386043e-12,7.616507154746239e-10,ALPL,poor
991.0219369419991,8.201523760677954,1.3686018835430402,7.440250238889946e-11,7.3329946834981564e-9,ENPP6,poor
685.4056969788363,8.193619419269307,1.1935436351477624,2.680763161976548e-13,4.2383982575500046e-11,FXYD7,poor
1033.5233796696052,8.136304620185628,1.337420303078467,4.5886015466492807e-11,4.737809134356652e-9,PODN,poor
5546.722325566093,8.130855321332199,0.7586552247341349,4.350321164627394e-28,7.336574959634953e-25,TMEM59L,poor
2614.7717763665155,8.113145256525874,0.6093834647533458,1.0564147551515628e-41,5.344754384563473e-38,TSPOAP1,poor
412.02591581175324,8.107243241763513,1.678033548391529,4.074034240497267e-8,1.9506527350873032e-6,ACKR1,poor
660.5307246269884,8.09609520858972,1.2269303272638188,1.7941685684001085e-12,2.5214713454793376e-10,NRSN1,poor
6619.285418272812,8.094180232249444,1.0626860527402398,1.2270611466402505e-15,3.211092083397538e-13,RIMS4,poor
1113.1842450962017,8.078977046609564,1.8680251845573348,3.5209317326967427e-7,1.287727755153522e-5,PDX1,poor
479.5011913279829,8.030079817483728,1.137414543157475,8.015034034924352e-14,1.4835632510009977e-11,RASGEF1B,poor
1814.6254731047898,8.005171603222703,2.806029435944808,1.2247310402516224e-5,2.636212684334338e-4,CDKN2A,poor
288.0974161090949,7.973324896920273,1.5119258662653392,5.3261354640032796e-9,3.315425334911308e-7,SLC18A1,poor
117.55975339975532,7.937364089195717,1.779073074015446,2.4067350478326614e-7,9.414800143300035e-6,SVOP,poor
27225.21332862666,7.850624681578911,0.7256391198746464,1.855327249496581e-28,3.5200196241073884e-25,GRIK3,poor
